ticket_id,text,channel,category
TCK003099,hi do you offer joint accounts for students.,app,general_enquiry
TCK003100,hello there is a problem with my account please call me!,email,account_access
TCK003101,good morning the annual fee of £443.28 was applied twice to my statement regards,app,billing
TCK003102,good morning what documents do I need to update my address!,app,general_enquiry
TCK003103,"HI MY ACCOUNT WAS COMPROMISED AFTER A PHISHING TEXT, £96.19 IS MISSING!!",web,fraud_dispute
TCK003104,dear team the one time passcode never arrives on my phone thanks,web,account_access
TCK003105,"unauthorised payment of £288.36 showing on statement, card was in my wallet many thanks",email,fraud_dispute
TCK003106,"dear team cannot log in to the app, it says my credentials are invalid",email,account_access
TCK003107,hello the one time passcode never arrives on my phone please help,app,account_access
TCK003108,WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY MANY THANKS,web,general_enquiry
TCK003109,"GOOD MORNING DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £740.55 PLEASE HELP",email,billing
TCK003110,hi team how do I order a replacement card for a lost one thanks,app,general_enquiry
TCK003111,HELLO WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT.,app,loan_servicing
TCK003112,hi team is there a fee for withdrawing cash abroad!,app,general_enquiry
TCK003113,"DEAR TEAM PLEASE REVIEW MY ACCOUNT, THE NUMBERS LOOK WRONG THANKS",web,billing
TCK003114,good morning is there a fee for withdrawing cash abroad regards,app,general_enquiry
TCK003115,"DEAR TEAM THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK",app,complaint
TCK003116,requesting a payment holiday for 2 months on my loan many thanks,app,loan_servicing
TCK003117,I was billed £215.18 after I already cancelled the service!,email,billing
TCK003118,"hi team locked out after three attempts, need my password reset",email,account_access
TCK003119,hi team what are your branch opening hours on a saturday!,app,general_enquiry
TCK003120,hi the annual fee of £803.91 was applied twice to my statement please help,web,billing
TCK003121,what is the early settlement figure for my loan account.,phone_transcript,loan_servicing
TCK003122,"hi my account was compromised after a phishing text, £869.65 is missing!",app,fraud_dispute
TCK003123,hello the branch staff were rude and refused to escalate my case.,phone_transcript,complaint
TCK003124,NEED HELP WITH A CHARGE ON MY ACCOUNT!!,app,general_enquiry
TCK003125,good morning biometric login stopped working after the latest update!!,email,account_access
TCK003126,biometric login stopped working after the latest update!,email,account_access
TCK003127,"dear team my account was compromised after a phishing text, £751.79 is missing regards",email,fraud_dispute
TCK003128,"HI TEAM THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS!!",email,complaint
TCK003129,hello biometric login stopped working after the latest update!,email,account_access
TCK003130,GOOD MORNING I WAS BILLED £498.65 AFTER I ALREADY CANCELLED THE SERVICE MANY THANKS,app,billing
TCK003131,"hi third time raising this issue, nobody has called me back.",web,complaint
TCK003132,HI I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE.,app,complaint
TCK003133,hi team there are 5 transactions I do not recognise please block the card please help,app,fraud_dispute
TCK003134,"hello duplicate direct debit taken, need a refund of £316.32 regards",app,billing
TCK003135,hi team something is wrong with my statement thanks,email,general_enquiry
TCK003136,good morning what documents do I need to update my address many thanks,web,general_enquiry
TCK003137,SOMETHING IS WRONG WITH MY STATEMENT.,email,billing
TCK003138,"hi team my card is not working, what do I do!!",app,account_access
TCK003139,"hello my account was compromised after a phishing text, £486.39 is missing.",app,fraud_dispute
TCK003140,hi team there are 7 transactions I do not recognise please block the card!!,app,fraud_dispute
TCK003141,"hi someone used my debit card at APPLE.COM/BILL, I want a chargeback!!",email,fraud_dispute
TCK003142,hi the annual fee of £534.64 was applied twice to my statement please help,email,billing
TCK003143,"locked out after three attempts, need my password reset many thanks",app,account_access
TCK003144,"hello unauthorised payment of £684.18 showing on statement, card was in my wallet",web,fraud_dispute
TCK003145,GOOD MORNING WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS,web,general_enquiry
TCK003146,HELLO HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE.,web,general_enquiry
TCK003147,"HI TEAM CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID!",email,account_access
TCK003148,"hi team duplicate direct debit taken, need a refund of £736.62 please help",web,billing
TCK003149,hello my username is not recognised even though the account is active!,web,account_access
TCK003150,"hi cannot log in to the app, it says my credentials are invalid thanks",app,account_access
TCK003151,"GOOD MORNING MY CARD IS NOT WORKING, WHAT DO I DO!!",app,account_access
TCK003152,"good morning issue with my payment, second time asking many thanks",phone_transcript,loan_servicing
TCK003153,"hello duplicate direct debit taken, need a refund of £362.97 regards",app,billing
TCK003154,good morning how do I order a replacement card for a lost one.,phone_transcript,general_enquiry
TCK003155,hi team requesting a payment holiday for 8 months on my loan!,email,loan_servicing
TCK003156,"PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY",phone_transcript,complaint
TCK003157,"good morning cannot log in to the app, it says my credentials are invalid many thanks",web,account_access
TCK003158,requesting a payment holiday for 7 months on my loan thanks,app,loan_servicing
TCK003159,good morning how do I order a replacement card for a lost one please help,web,general_enquiry
TCK003160,I want to make an overpayment of £718.77 on my loan regards,phone_transcript,loan_servicing
TCK003161,CAN SOMEONE LOOK AT MY ACCOUNT URGENTLY REGARDS,app,account_access
TCK003162,hi why was I charged £302.08 this month when my plan is fixed regards,app,billing
TCK003163,"good morning my direct debit for the loan failed, how do I catch up!!",email,loan_servicing
TCK003164,I was billed £694.53 after I already cancelled the service many thanks,app,billing
TCK003165,"good morning my account was compromised after a phishing text, £700.06 is missing regards",web,fraud_dispute
TCK003166,hello biometric login stopped working after the latest update thanks,phone_transcript,account_access
TCK003167,hi is there a fee for withdrawing cash abroad,app,general_enquiry
TCK003168,hi there are 8 transactions I do not recognise please block teh card.,app,fraud_dispute
TCK003169,"HI CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID!!",email,account_access
TCK003170,dear team something is wrong with my statement thanks,web,general_enquiry
TCK003171,good morning how do I order a replacement card for a lost one!!,phone_transcript,general_enquiry
TCK003172,HI THE BRANCH STAFF WERE RUDE AND REFUSED TO ESCALATE MY CASE.,email,complaint
TCK003173,"GOOD MORNING THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS MANY THANKS",email,complaint
TCK003174,"hi team duplicate direct debit taken, need a refund of £470.50!",phone_transcript,billing
TCK003175,hi team what documents do I need to update my address!,email,general_enquiry
TCK003176,hi the one time passcode never arrives on my phone!,email,account_access
TCK003177,hi do you offer joint accounts for students many thanks,email,general_enquiry
TCK003178,do you offer joint accounts for students!!,web,general_enquiry
TCK003179,the one time passcode never arrives on my phone many thanks,app,account_access
TCK003180,dear team is there a fee for withdrawing cash abroad regards,app,general_enquiry
TCK003181,dear team I want to make a formal complaint about the handling of my case many thanks,app,complaint
TCK003182,"hi my card is not working, what do I do please help",app,loan_servicing
TCK003183,dear team money missing from my account!!,web,fraud_dispute
TCK003184,HI IS THERE A FEE FOR WITHDRAWING CASH ABROAD MANY THANKS,email,general_enquiry
TCK003185,hi what are your branch opening hours on a saturday regards,phone_transcript,general_enquiry
TCK003186,hello please explain the interest charge on my last statement thanks,app,billing
TCK003187,hi team my username is not recognised even though the account is active many thanks,app,account_access
TCK003188,HI TEAM WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT,app,loan_servicing
TCK003189,hi team please explain the interest charge on my last statement,app,billing
TCK003190,"hello my direct debit for the loan failed, how do I catch up thanks",web,loan_servicing
TCK003191,"hi duplicate direct debit taken, need a refund of £259.61!!",app,billing
TCK003192,"good morning unauthorised payment of £431.64 showing on statement, card was in my wallet many thanks",email,fraud_dispute
TCK003193,"hi issue with my payment, second time asking regards",web,loan_servicing
TCK003194,hello can I change my monthly instalment date to the 5th thanks,email,loan_servicing
TCK003195,good morning something is wrong with my statement!,app,billing
TCK003196,good morning can I change my monthly instalment date to the 4th!!,web,loan_servicing
TCK003197,why was I charged £560.65 this month when my plan is fixed please help,email,billing
TCK003198,"HELLO THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK REGARDS",email,complaint
TCK003199,DEAR TEAM HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE!,app,general_enquiry
TCK003200,DEAR TEAM THE ANNUAL FEE OF £596.76 WAS APPLIED TWICE TO MY STATEMENT.,app,billing
TCK003201,good morning what documents do I need to update my address.,app,general_enquiry
TCK003202,hello I did not authorise the £37.54 charge from UBER TRIP on my card,phone_transcript,fraud_dispute
TCK003203,"HELLO LOCKED OUT AFTER THREE ATTEMPTS, NEED MY PASSWORD RESET THANKS",app,account_access
TCK003204,good morning I did not authorise the £45.42 charge from UBER TRIP on my card.,phone_transcript,fraud_dispute
TCK003205,hi why was I charged £490.26 this month when my plan is fixed!,app,billing
TCK003206,hi please explain the interest charge on my last statement,app,billing
TCK003207,DEAR TEAM THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE THANKS,email,account_access
TCK003208,GOOD MORNING PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT!!,app,billing
TCK003209,"HI MY ACCOUNT WAS COMPROMISED AFTER A PHISHING TEXT, £833.83 IS MISSING",web,fraud_dispute
TCK003210,good morning what documents do I need to update my address.,email,general_enquiry
TCK003211,hello what documents do I need to update my address.,app,general_enquiry
TCK003212,good morning I did not authorise the £292.50 charge from UBER TRIP on my card please help,email,fraud_dispute
TCK003213,HELLO HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE MANY THANKS,web,general_enquiry
TCK003214,good morning what documents do I need to update my address thanks,web,general_enquiry
TCK003215,"hello duplicate direct debit taken, need a refund of £416.12 thanks",app,billing
TCK003216,"HELLO THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK!",email,complaint
TCK003217,"hello someone used my debit card at AMZN MKTPLACE, I want a chargeback regards",app,fraud_dispute
TCK003218,good morning what is the early settlement figure for my loan account please help,app,loan_servicing
TCK003219,"dear team unauthorised payment of £829.79 showing on statement, card was in my wallet many thanks",app,fraud_dispute
TCK003220,hello I want to make a formal complaint about the handling of my case regards,app,complaint
TCK003221,hi biometric login stopped working after the latest update!,phone_transcript,account_access
TCK003222,DEAR TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD!!,email,general_enquiry
TCK003223,"hi team unauthorised payment of £325.25 showing on statement, card was in my wallet thanks",email,fraud_dispute
TCK003224,"hi issue with my payment, second time asking!!",email,complaint
TCK003225,good morning I have been waiting 7 weeks for a response and this is unacceptable,phone_transcript,complaint
TCK003226,"good morning payment issue on my account, need this sorted today many thanks",web,billing
TCK003227,hi team do you offer joint accounts for students regards,phone_transcript,general_enquiry
TCK003228,good morning requesting a payment holiday for 2 months on my loan.,app,loan_servicing
TCK003229,DEAR TEAM WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS MANY THANKS,email,complaint
TCK003230,hi team can someone look at my acount urgently.,app,general_enquiry
TCK003231,"CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID THANKS",phone_transcript,account_access
TCK003232,good morning why was I charged £713.24 this month when my plan is fixed please help,phone_transcript,billing
TCK003233,good morning biometric login stopped working after the latest update,app,account_access
